Date Collected,State,County,City,Facility Name,State Facility Type,CTP Facility Categorization,State/Fed Regulated,State Facility ID,CMS Facility ID,Date outbreak opened,Date outreak closed,Outbreak Status,Resident Census,Resident Positives,Resident Probable Positives,Resident Deaths,Resident Probable Deaths,Staff Positive,Staff Probable Positives,Staff Deaths,Staff Probable Deaths,Resident/Staff Positives,Resident/Staff Probable Positives,Resident/Staff Deaths,Resident/Staff Probable Deaths,Resident Positives,Resident Probable Positives,Resident Deaths,Resident Probable Deaths,Staff Positive,Staff Probable Positives,Staff Deaths,Staff Probable Deaths,Resident/Staff Positives,Resident/Staff Probable Positives,Resident/Staff Deaths,Resident/Staff Probable Deaths,Residents Tested,Staff Tested,Personal Protective Equipment
20201104,OH,Cuyahoga,,ENNIS COURT,Nursing Home,Nursing Home,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Euclid Beach,Nursing Home,Nursing Home,,,,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Fairfax healthcare,Nursing Home,Nursing Home,,,,,,,,19,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,FALLING WATERS STRONGSVILLE,Nursing Home,Nursing Home,,,,,,,,5,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,FOREST HILLS,Nursing Home,Nursing Home,,,,,,,,13,,,,19,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Franklin Plaza,Nursing Home,Nursing Home,,,,,,,,3,,,,8,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Grand Pointe,Nursing Home,Nursing Home,,,,,,,,53,,,,22,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,GRANDE OAKS,Nursing Home,Nursing Home,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,GRANDE PAVILION,Nursing Home,Nursing Home,,,,,,,,7,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Greenbrier,Nursing Home,Nursing Home,,,,,,,,35,,,,14,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Highland Pointe Health Rehab,Nursing Home,Nursing Home,,,,,,,,36,,,,12,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Huntington Woods,Nursing Home,Nursing Home,,,,,,,,1,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Jennings Nursing Home,Nursing Home,Nursing Home,,,,,,,,57,,,,31,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Joshua Tree,Nursing Home,Nursing Home,,,,,,,,5,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Judson Park,Nursing Home,Nursing Home,,,,,,,,17,,,,22,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,KEMPER HOUSE HIGHLAND HTS,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Kemper House STRONGSVILLE,Nursing Home,Nursing Home,,,,,,,,13,,,,10,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Landerbrook,Nursing Home,Nursing Home,,,,,,,,2,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,LifeCare Westlake,Nursing Home,Nursing Home,,,,,,,,39,,,,31,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Lutheran Home at Concord Reserve,Nursing Home,Nursing Home,,,,,,,,21,,,,15,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,MANOR CARE PARMA,Nursing Home,Nursing Home,,,,,,,,1,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Mayfield Heights Healthcare,Nursing Home,Nursing Home,,,,,,,,15,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,McGregor at Overlook,Nursing Home,Nursing Home,,,,,,,,6,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Menorah Park,Nursing Home,Nursing Home,,,,,,,,48,,,,31,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,MONTEFIORE,Nursing Home,Nursing Home,,,,,,,,61,,,,54,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,MOUNT ALVERNA,Nursing Home,Nursing Home,,,,,,,,1,,,,14,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Mount St Joseph,Nursing Home,Nursing Home,,,,,,,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,N Olmsted HC Lennox Ridge,Nursing Home,Nursing Home,,,,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Normandy Care,Nursing Home,Nursing Home,,,,,,,,73,,,,30,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Northwestern Healthcare Center,Nursing Home,Nursing Home,,,,,,,,2,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Oaks of Brecksville,Nursing Home,Nursing Home,,,,,,,,13,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,O'Neill Healthcare Bay Village,Nursing Home,Nursing Home,,,,,,,,22,,,,14,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,O'Neill Healthcare Fairview Park,Nursing Home,Nursing Home,,,,,,,,20,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,O'Neill Healthcare Lakewood,Nursing Home,Nursing Home,,,,,,,,56,,,,25,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,O'Neill Healthcare North Olmsted,Nursing Home,Nursing Home,,,,,,,,22,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,PARKSIDE VILLA,Nursing Home,Nursing Home,,,,,,,,5,,,,10,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,ParmaCare,Nursing Home,Nursing Home,,,,,,,,5,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Pleasant Lake Villa,Nursing Home,Nursing Home,,,,,,,,46,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Pleasant View LTC Legacy,Nursing Home,Nursing Home,,,,,,,,103,,,,38,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Rae Ann SUBURBAN,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Rae Ann Westlake,Nursing Home,Nursing Home,,,,,,,,10,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,RICHMOND HTS PLACE,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Riverview point care center,Nursing Home,Nursing Home,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Rocky River Gardens,Nursing Home,Nursing Home,,,,,,,,17,,,,12,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Seven Hills Health and Rehab,Nursing Home,Nursing Home,,,,,,,,9,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Shaker Gardens,Nursing Home,Nursing Home,,,,,,,,18,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Singleton Nursing Home,Nursing Home,Nursing Home,,,,,,,,3,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Slovene Home for the Aged,Nursing Home,Nursing Home,,,,,,,,7,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Solon Pointe,Nursing Home,Nursing Home,,,,,,,,34,,,,10,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Southern Hills,Nursing Home,Nursing Home,,,,,,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,St Augustine Health Campus,Nursing Home,Nursing Home,,,,,,,,12,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Stratford Care and Rehab,Nursing Home,Nursing Home,,,,,,,,8,,,,10,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Suburban Healthcare CANDLEWOOD,Nursing Home,Nursing Home,,,,,,,,13,,,,12,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Sunrise at Parma,Nursing Home,Nursing Home,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Sunrise Point at Maple Heights,Nursing Home,Nursing Home,,,,,,,,31,,,,16,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,THE GREENS,Nursing Home,Nursing Home,,,,,,,,1,,,,12,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,The Heights Rehab and Healthcare,Nursing Home,Nursing Home,,,,,,,,14,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,THE LAURELS AT CHAGRIN FALLS,Nursing Home,Nursing Home,,,,,,,,11,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,THE PAVILION AT NORTH ROYALTON,Nursing Home,Nursing Home,,,,,,,,4,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,The Willows,Nursing Home,Nursing Home,,,,,,,,3,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,The Woods at Solon Pointe,Nursing Home,Nursing Home,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,University Manor,Nursing Home,Nursing Home,,,,,,,,64,,,,25,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Villa St Joseph,Nursing Home,Nursing Home,,,,,,,,7,,,,28,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,WALTON MANOR,Nursing Home,Nursing Home,,,,,,,,6,,,,15,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,WELSH HOME,Nursing Home,Nursing Home,,,,,,,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Westbrook Place,Nursing Home,Nursing Home,,,,,,,,8,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,WESTLAKE REHAB,Nursing Home,Nursing Home,,,,,,,,5,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,Westpark Neurology and Rehab Center,Nursing Home,Nursing Home,,,,,,,,76,,,,19,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Cuyahoga,,WILLOW PARK,Nursing Home,Nursing Home,,,,,,,,4,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Darke,,Brethren Retirement Community,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Darke,,Greenville HealthCare and Rehab,Nursing Home,Nursing Home,,,,,,,,25,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Darke,,Rest Haven,Nursing Home,Nursing Home,,,,,,,,57,,,,13,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Darke,,Versailles Rehabilitation and HealthCare Center,Nursing Home,Nursing Home,,,,,,,,67,,,,34,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Darke,,Village Green,Nursing Home,Nursing Home,,,,,,,,27,,,,30,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Defiance,,Brookview Healthcare Center,Nursing Home,Nursing Home,,,,,,,,8,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Defiance,,Hickory Creek at Hicksville,Nursing Home,Nursing Home,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Defiance,,Laurels of Defiance,Nursing Home,Nursing Home,,,,,,,,8,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Defiance,,SKLD Defiance,Nursing Home,Nursing Home,,,,,,,,23,,,,12,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Delaware,,Arbors at Delaware,Nursing Home,Nursing Home,,,,,,,,1,,,,13,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Delaware,,Capri Gardens,Nursing Home,Nursing Home,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Delaware,,Delaware Court Health Care Center,Nursing Home,Nursing Home,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Delaware,,Willowbrook at Delaware Run,Nursing Home,Nursing Home,,,,,,,,9,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Erie,,Admiral's Pointe,Nursing Home,Nursing Home,,,,,,,,5,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Erie,,Concord Care,Nursing Home,Nursing Home,,,,,,,,8,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Erie,,Kingston of Vermilion,Nursing Home,Nursing Home,,,,,,,,7,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Erie,,Parkvue,Nursing Home,Nursing Home,,,,,,,,19,,,,16,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Erie,,Providence Care Center,Nursing Home,Nursing Home,,,,,,,,80,,,,40,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Erie,,The Meadows at Osborne,Nursing Home,Nursing Home,,,,,,,,34,,,,12,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Fairfield,,Altercare Lanfair,Nursing Home,Nursing Home,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Fairfield,,Arbors at Carroll,Nursing Home,Nursing Home,,,,,,,,40,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Fairfield,,Buckeye Care and Rehabilitation,Nursing Home,Nursing Home,,,,,,,,58,,,,32,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Fairfield,,Country Lane Gardens Rehabilitation and Nursing,Nursing Home,Nursing Home,,,,,,,,56,,,,22,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Fairfield,,Crestview Rehabilitation and Skilled Nursing,Nursing Home,Nursing Home,,,,,,,,108,,,,56,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Fairfield,,Echo Manor Nursing and Rehabilitation-Pickerington,Nursing Home,Nursing Home,,,,,,,,26,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Fayette,,Court House Manor,Nursing Home,Nursing Home,,,,,,,,1,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Fayette,,Four Seasons of Washington,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Fayette,,Signature Healthcare of Fayette County,Nursing Home,Nursing Home,,,,,,,,5,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Fayette,,St Catherine's Manor of Washington Court House,Nursing Home,Nursing Home,,,,,,,,18,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Altercare in Canal Winchester,Nursing Home,Nursing Home,,,,,,,,4,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Arlington Court,Nursing Home,Nursing Home,,,,,,,,9,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Bella Terrace Rehabilitation and Nursing Center,Nursing Home,Nursing Home,,,,,,,,9,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Brookdale Senior Living Westerville,Nursing Home,Nursing Home,,,,,,,,3,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Brookdale Trillium Crossing,Nursing Home,Nursing Home,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Buckeye Terrace Rehabilitations and Nursing Center,Nursing Home,Nursing Home,,,,,,,,38,,,,23,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Canal Winchester Rehabilitation Center,Nursing Home,Nursing Home,,,,,,,,1,,,,13,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Capital City Gardens Rehab and Nursing Center,Nursing Home,Nursing Home,,,,,,,,8,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Claremont Retirement Village,Nursing Home,Nursing Home,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Columbus Alzheimer's Care Center,Nursing Home,Nursing Home,,,,,,,,40,,,,17,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Columbus Colony For Elderly Care,Nursing Home,Nursing Home,,,,,,,,63,,,,31,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Columbus Healthcare Center,Nursing Home,Nursing Home,,,,,,,,39,,,,14,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Continuing Healthcare of Gahanna,Nursing Home,Nursing Home,,,,,,,,4,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Crown Pointe Care Center,Nursing Home,Nursing Home,,,,,,,,17,,,,10,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Danbury Senior Living,Nursing Home,Nursing Home,,,,,,,,26,,,,15,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Darby Glen Nursing and Rehab,Nursing Home,Nursing Home,,,,,,,,21,,,,22,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Eastland Healthcare and Rehabilitation,Nursing Home,Nursing Home,,,,,,,,12,,,,20,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,First Community Village,Nursing Home,Nursing Home,,,,,,,,21,,,,24,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Forest Hills Center Skilled Nursing and Rehab,Nursing Home,Nursing Home,,,,,,,,70,,,,42,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Friendship Village of Columbus,Nursing Home,Nursing Home,,,,,,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Friendship Village of Dublin,Nursing Home,Nursing Home,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Heartland of Dublin,Nursing Home,Nursing Home,,,,,,,,11,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Heartland of Westerville,Nursing Home,Nursing Home,,,,,,,,39,,,,19,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Highbanks Care Center,Nursing Home,Nursing Home,,,,,,,,29,,,,8,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,JAG Healthcare - Columbus,Nursing Home,Nursing Home,,,,,,,,6,,,,10,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Laurels of Gahanna,Nursing Home,Nursing Home,,,,,,,,31,,,,25,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Laurels of Hilliard,Nursing Home,Nursing Home,,,,,,,,6,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Laurels of Norworth,Nursing Home,Nursing Home,,,,,,,,81,,,,24,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Laurels of Walden Park,Nursing Home,Nursing Home,,,,,,,,63,,,,32,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Laurels of Worthington,Nursing Home,Nursing Home,,,,,,,,67,,,,25,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Majestic Care of Columbus,Nursing Home,Nursing Home,,,,,,,,74,,,,15,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Majestic Care of Whitehall,Nursing Home,Nursing Home,,,,,,,,79,,,,26,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Mayfair Village Nursing Care Center,Nursing Home,Nursing Home,,,,,,,,33,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,McNaughten Pointe Nursing and Rehabilitation,Nursing Home,Nursing Home,,,,,,,,216,,,,25,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Meadow Grove,Nursing Home,Nursing Home,,,,,,,,1,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Mill Run Gardens and Care,Nursing Home,Nursing Home,,,,,,,,23,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Mohun Healthcare Center,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Monterey Rehabilitation Center,Nursing Home,Nursing Home,,,,,,,,43,,,,25,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Mother Angeline McCrory Manor,Nursing Home,Nursing Home,,,,,,,,3,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,New Albany Rehab and Assisted Living,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Ohio Living Westminster -Thurber,Nursing Home,Nursing Home,,,,,,,,3,,,,15,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Otterbein Gahanna,Nursing Home,Nursing Home,,,,,,,,9,,,,16,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Otterbein New Albany SeniorLife Neighborhood,Nursing Home,Nursing Home,,,,,,,,6,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Sanctuary of Tuttle Crossing,Nursing Home,Nursing Home,,,,,,,,11,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Scioto Community,Nursing Home,Nursing Home,,,,,,,,68,,,,55,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Summit's Trace Healthcare Center,Nursing Home,Nursing Home,,,,,,,,92,,,,25,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,The Convalarium at Dublin,Nursing Home,Nursing Home,,,,,,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,The Forum at Knightsbridge,Nursing Home,Nursing Home,,,,,,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,The Grand of Dublin,Nursing Home,Nursing Home,,,,,,,,10,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,The Grove at Oakleaf Village of Columbus,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Wesley Glen Retirement Community,Nursing Home,Nursing Home,,,,,,,,24,,,,24,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Wesley Woods at New Albany,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,West Park Rehabilitation Center,Nursing Home,Nursing Home,,,,,,,,37,,,,12,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Wexner Heritage House,Nursing Home,Nursing Home,,,,,,,,5,,,,15,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Whetstone Rehab Center and Skilled Nursing,Nursing Home,Nursing Home,,,,,,,,29,,,,9,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Willow Brook Christian Home,Nursing Home,Nursing Home,,,,,,,,24,,,,25,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Winchester Care and Rehabilitation,Nursing Home,Nursing Home,,,,,,,,83,,,,23,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Franklin,,Woodview Care and Rehabilitation,Nursing Home,Nursing Home,,,,,,,,13,,,,16,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Fulton,,Fairlawn Haven,Nursing Home,Nursing Home,,,,,,,,1,,,,8,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Fulton,,Fulton Manor,Nursing Home,Nursing Home,,,,,,,,17,,,,19,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Fulton,,Indian Meadows,Nursing Home,Nursing Home,,,,,,,,45,,,,21,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Fulton,,Swanton Health Care and Retirement,Nursing Home,Nursing Home,,,,,,,,41,,,,44,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Fulton,,Swanton Valley Rehab and Healthcare Center,Nursing Home,Nursing Home,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Gallia,,Abbyshire,Nursing Home,Nursing Home,,,,,,,,35,,,,21,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Gallia,,Arbors of Gallipolis,Nursing Home,Nursing Home,,,,,,,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Gallia,,Gallipolis Developmental Center,Nursing Home,Nursing Home,,,,,,,,2,,,,6,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Gallia,,Holzer Senior Care,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Geauga,,Chardon Healthcare,Nursing Home,Nursing Home,,,,,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Geauga,,Heather Hill Care Communities,Nursing Home,Nursing Home,,,,,,,,3,,,,5,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Geauga,,Mapleview Country Villa,Nursing Home,Nursing Home,,,,,,,,34,,,,8,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Greene,,Beavercreek Health and Rehab,Nursing Home,Nursing Home,,,,,,,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Greene,,Bellbrook Health and Rehab,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Greene,,Friends care center,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Greene,,GREENEWOOD MANOR,Nursing Home,Nursing Home,,,,,,,,7,,,,7,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Greene,,Harmony,Nursing Home,Nursing Home,,,,,,,,18,,,,10,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Greene,,HEARTLAND OF BEAVERCREEK,Nursing Home,Nursing Home,,,,,,,,12,,,,11,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Greene,,Hospitality Center,Nursing Home,Nursing Home,,,,,,,,10,,,,13,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Greene,,Jamestown Place Health and Rehab,Nursing Home,Nursing Home,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Greene,,Preserves at Beavercreek,Nursing Home,Nursing Home,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
20201104,OH,Greene,,Trinity of Beavercreek,Nursing Home,Nursing Home,,,,,,,,27,,,,24,,,,,,,,,,,,,,,,,,,,,,
